EPOCH                                                 B_R                         B_T                         B_N
dd-mm-yyyy hh:mm:ss.mil.mic                            nT                          nT                          nT
08-09-2022 09:18:30.000.004.2                    -8.36372                     3.11522                    -4.69831
08-09-2022 09:19:30.000.000.6                    -8.52892                   -0.228602                    -5.40992
08-09-2022 09:20:29.999.997.0                    -8.60367                     2.27335                    -5.17201
08-09-2022 09:21:30.000.003.5                    -8.22482                     2.85439                    -5.24096
08-09-2022 09:22:30.000.000.0                    -8.71975                     2.09447                    -4.92081
08-09-2022 09:23:29.999.996.4                    -9.06026                     1.65857                    -4.13041
08-09-2022 09:24:30.000.002.9                    -7.99589                     2.66082                    -5.25044
08-09-2022 09:25:29.999.999.3                    -8.12655                     1.17645                    -5.49758
08-09-2022 09:26:29.999.995.7                    -8.56845                     1.30236                    -4.61544
08-09-2022 09:27:30.000.002.2                    -8.54724                    0.605158                    -4.83614
08-09-2022 09:28:29.999.998.6                    -8.69106                     1.19391                    -3.82020
08-09-2022 09:29:29.999.995.0                    -7.49342                     2.07136                    -5.82150
08-09-2022 09:30:30.000.001.5                    -7.73196                   -0.433309                    -6.00386
08-09-2022 09:31:29.999.997.9                    -8.52238                     4.56146                   -0.367392
08-09-2022 09:32:30.000.004.4                    -8.97340                     2.45793                    -3.23053
08-09-2022 09:33:30.000.000.8                    -7.05873                     6.27981                     1.43831
08-09-2022 09:34:29.999.997.3                    -7.30441                     6.12059                     1.83214
08-09-2022 09:35:30.000.003.7                    -6.24565                     7.31246                    0.865201
08-09-2022 09:36:30.000.000.2                    -6.71811                     7.05551                   -0.192652
08-09-2022 09:37:29.999.996.6                    -6.60658                     7.03273                   -0.661843
08-09-2022 09:38:30.000.003.1                    -6.48440                     7.01950                    -1.42892
08-09-2022 09:39:29.999.999.5                    -7.39049                     5.91992                    0.312197
08-09-2022 09:40:29.999.995.9                    -6.05559                     6.97976                   -0.724800
08-09-2022 09:41:30.000.002.4                    -6.13686                     6.98249                    -1.21746
08-09-2022 09:42:29.999.998.8                    -6.72344                     6.73470                   -0.284270
08-09-2022 09:43:29.999.995.3                    -6.65422                     6.72037                    -1.71765
08-09-2022 09:44:30.000.001.7                    -5.92529                     7.50393                   0.0437455
08-09-2022 09:45:29.999.998.2                    -6.83075                     6.67896                    0.513972
08-09-2022 09:46:30.000.004.6                    -6.87206                     6.54840                     1.82089
08-09-2022 09:47:30.000.001.1                    -7.07898                     6.39082                    0.821203
08-09-2022 09:48:29.999.997.5                    -6.85362                     5.59964                     3.27368
08-09-2022 09:49:30.000.004.0                    -5.66153                     7.63522                     1.08503
08-09-2022 09:50:30.000.000.4                    -5.61147                     7.69793                  -0.0182797
08-09-2022 09:51:29.999.996.8                    -5.96162                     7.19960                    -1.22557
08-09-2022 09:52:30.000.003.3                    -6.35634                     5.55616                     3.95294
08-09-2022 09:53:29.999.999.7                    -5.38356                     7.42506                     1.81080
08-09-2022 09:54:29.999.996.2                    -6.14695                     5.65215                     3.48279
08-09-2022 09:55:30.000.002.6                    -6.80578                     3.94845                     4.66715
